Start_Date,Start_Hour,Start_Minute,End_Date,End_Hour,End_Minute,Month,Year,Category,Start,Stop,Miles,Purpose,Duration,Speed,Day,Day_Time
2025-10-04,9,50,2025-10-04,10,52,Oct,2025,Business,Unknown Location,Unknown Location,46.03,Temporary Site,62,44.54237806,Tuesday,Morning
2025-10-04,12,17,2025-10-04,12,18,Oct,2025,Business,Unknown Location,Unknown Location,24.30,Temporary Site,1,1458.06204,Tuesday,Morning
2025-10-06,8,49,2025-10-06,11,36,Oct,2025,Business,Unknown Location,R?walpindi,28.81,Temporary Site,167,10.34988719,Thursday,Morning
2025-10-06,17,23,2025-10-06,17,40,Oct,2025,Business,R?walpindi,Unknown Location,181.21,Temporary Site,17,639.5706494,Thursday,Afternoon
2025-10-06,18,37,2025-10-06,18,39,Oct,2025,Business,Unknown Location,Unknown Location,29.61,Temporary Site,2,888.35568,Thursday,Afternoon
2025-10-06,19,46,2025-10-06,20,26,Oct,2025,Business,Unknown Location,Unknown Location,22.21,Temporary Site,40,33.313338,Thursday,Evening
2025-10-07,10,56,2025-10-07,10,59,Oct,2025,Business,Unknown Location,Lahore,53.43,Temporary Site,3,1068.60176,Friday,Morning
2025-10-07,11,27,2025-10-07,11,50,Oct,2025,Business,Lahore,Lahore,4.18,Temporary Site,23,10.91552348,Friday,Morning
2025-10-07,13,52,2025-10-07,14,8,Oct,2025,Business,Lahore,Unknown Location,9.33,Temporary Site,16,35.003145,Friday,Afternoon
2025-10-07,14,29,2025-10-07,15,11,Oct,2025,Business,Unknown Location,Lahore,13.36,Temporary Site,42,19.08217429,Friday,Afternoon
2025-10-07,15,47,2025-10-07,16,2,Oct,2025,Business,Lahore,Lahore,3.86,Temporary Site,15,15.449664,Friday,Afternoon
2025-10-07,18,8,2025-10-07,18,27,Oct,2025,Business,Lahore,Lahore,4.99,Temporary Site,19,15.75459158,Friday,Afternoon
2025-10-07,18,33,2025-10-07,19,1,Oct,2025,Business,Lahore,Lahore,9.82,Temporary Site,28,21.03637286,Friday,Afternoon
2025-10-08,15,3,2025-10-08,15,3,Oct,2025,Business,Karachi,Karachi,5.79,Temporary Site,0,inf,Saturday,Afternoon
2025-10-08,18,15,2025-10-08,18,18,Oct,2025,Business,Karachi,Unknown Location,12.87,Temporary Site,3,257.4944,Saturday,Afternoon
2025-10-09,14,4,2025-10-09,14,23,Oct,2025,Business,Unknown Location,Unknown Location,12.39,Temporary Site,19,39.13237263,Sunday,Afternoon
2025-10-10,17,22,2025-10-10,17,28,Oct,2025,Business,Islamabad,Islamabad,2.74,Temporary Site,6,27.35878,Monday,Afternoon
2025-10-10,17,33,2025-10-10,18,13,Oct,2025,Business,Islamabad,Unknown Location,15.29,Temporary Site,40,22.933095,Monday,Afternoon
2025-10-11,1,27,2025-10-11,2,8,Oct,2025,Business,Unknown Location,R?walpindi,27.52,Meeting,41,40.2727522,Tuesday,Night
2025-10-12,19,18,2025-10-12,19,21,Oct,2025,Business,R?walpindi,Unknown Location,29.61,Meeting,3,592.23712,Wednesday,Evening
2025-10-13,11,20,2025-10-13,11,58,Oct,2025,Business,Unknown Location,Islamabad,15.77,Meeting,38,24.90241895,Thursday,Morning
2025-10-13,12,8,2025-10-13,12,14,Oct,2025,Business,Islamabad,Islamabad,1.61,Meeting,6,16.0934,Thursday,Morning
2025-10-13,13,2,2025-10-13,13,2,Oct,2025,Business,Islamabad,Islamabad,1.13,Meeting,0,inf,Thursday,Afternoon
2025-10-13,13,37,2025-10-13,13,46,Oct,2025,Business,Islamabad,Islamabad,3.70,Meeting,9,24.67654667,Thursday,Afternoon
2025-10-13,16,8,2025-10-13,16,53,Oct,2025,Business,Islamabad,Unknown Location,17.54,Meeting,45,23.38907467,Thursday,Afternoon
2025-10-14,8,50,2025-10-14,9,44,Oct,2025,Business,Unknown Location,R?walpindi,20.44,Meeting,54,22.70957556,Friday,Morning
2025-10-14,10,16,2025-10-14,10,52,Oct,2025,Business,R?walpindi,Unknown Location,19.96,Meeting,36,33.25969333,Friday,Morning
2025-10-14,15,56,2025-10-14,16,20,Oct,2025,Business,Unknown Location,Unknown Location,6.12,Meeting,24,15.28873,Friday,Afternoon
2025-10-15,22,28,2025-10-15,22,48,Oct,2025,Business,Morrisville,Morrisville,9.98,Meeting,20,29.933724,Saturday,Evening
2025-10-16,0,1,2025-10-16,0,14,Oct,2025,Business,Morrisville,Cary,4.99,Meeting,13,23.02594154,Sunday,Night
2025-10-16,12,52,2025-10-16,13,11,Oct,2025,Business,Cary,Durham,16.90,Meeting,19,53.36232632,Sunday,Morning
2025-10-16,14,40,2025-10-16,15,1,Oct,2025,Business,Durham,Morrisville,13.04,Meeting,21,37.24472571,Sunday,Afternoon
2025-10-16,15,10,2025-10-16,15,19,Oct,2025,Business,Morrisville,Cary,4.99,Meeting,9,33.25969333,Sunday,Afternoon
2025-10-16,19,27,2025-10-16,19,33,Oct,2025,Business,Whitebridge,Parkway,3.38,Meeting,6,33.79614,Sunday,Evening
2025-10-16,20,30,2025-10-16,20,39,Oct,2025,Business,Cary,Morrisville,6.92,Meeting,9,46.13441333,Sunday,Evening
2025-10-16,21,34,2025-10-16,21,41,Oct,2025,Business,Morrisville,Cary,4.02,Meal/Entertain,7,34.48585714,Sunday,Evening
2025-10-17,15,19,2025-10-17,15,57,Oct,2025,Business,Cary,Raleigh,33.15,Meal/Entertain,38,52.34590105,Monday,Afternoon
2025-10-17,16,29,2025-10-17,17,11,Oct,2025,Business,Raleigh,Cary,28.32,Meal/Entertain,42,40.46340571,Monday,Afternoon
2025-10-17,18,2,2025-10-17,18,16,Oct,2025,Business,Cary,Apex,9.01,Meal/Entertain,14,38.62416,Monday,Afternoon
2025-10-17,18,31,2025-10-17,18,45,Oct,2025,Business,Apex,Apex,5.31,Meal/Entertain,14,22.76066571,Monday,Afternoon
2025-10-17,19,8,2025-10-17,19,25,Oct,2025,Business,Apex,Cary,8.53,Meal/Entertain,17,30.10412471,Monday,Evening
2025-10-18,8,12,2025-10-18,8,22,Oct,2025,Business,Whitebridge,Edgehill Farms,5.31,Meal/Entertain,10,31.864932,Tuesday,Morning
2025-10-18,8,53,2025-10-18,9,2,Oct,2025,Business,Edgehill Farms,Whitebridge,5.31,Meal/Entertain,9,35.40548,Tuesday,Morning
2025-10-18,10,41,2025-10-18,11,9,Oct,2025,Business,Cary,Morrisville,12.71,Temporary Site,28,27.24382714,Tuesday,Morning
2025-10-18,18,12,2025-10-18,18,33,Oct,2025,Business,Oakland,Emeryville,20.92,Temporary Site,21,59.77548571,Tuesday,Afternoon
2025-10-18,19,3,2025-10-18,19,13,Oct,2025,Business,Emeryville,Berkeley,4.83,Temporary Site,10,28.96812,Tuesday,Evening
2025-10-18,20,31,2025-10-18,20,37,Oct,2025,Business,Berkeley,Emeryville,4.83,Temporary Site,6,48.2802,Tuesday,Evening
2025-10-19,9,33,2025-10-19,9,47,Oct,2025,Business,Emeryville,Oakland,6.12,Temporary Site,14,26.20925143,Wednesday,Morning
2025-10-19,9,54,2025-10-19,10,21,Oct,2025,Business,Oakland,San Francisco,15.29,Temporary Site,27,33.97495556,Wednesday,Morning
2025-10-19,13,45,2025-10-19,13,56,Oct,2025,Business,SOMISSPO,French Quarter,2.74,Temporary Site,11,14.92297091,Wednesday,Afternoon
2025-10-19,14,2,2025-10-19,14,31,Oct,2025,Business,San Francisco,Berkeley,17.38,Temporary Site,29,35.96042483,Wednesday,Afternoon
2025-10-19,15,44,2025-10-19,16,2,Oct,2025,Business,West Berkeley,North Berkeley Hills,6.60,Temporary Site,18,21.99431333,Wednesday,Afternoon
2025-10-19,16,6,2025-10-19,16,19,Oct,2025,Business,North Berkeley Hills,Southside,3.54,Temporary Site,13,16.34099077,Wednesday,Afternoon
2025-10-19,16,33,2025-10-19,17,1,Oct,2025,Business,Berkeley,Emeryville,7.40,Temporary Site,28,15.86349429,Wednesday,Afternoon
2025-10-20,11,26,2025-10-20,11,34,Oct,2025,Business,Emeryville,Berkeley,4.99,Temporary Site,8,37.417155,Thursday,Morning
2025-10-20,12,19,2025-10-20,13,17,Oct,2025,Business,Berkeley,San Jose,76.77,Temporary Site,58,79.41260483,Thursday,Morning
2025-10-20,20,44,2025-10-20,21,37,Oct,2025,Business,San Jose,Emeryville,71.78,Temporary Site,53,81.25648755,Thursday,Evening
2025-10-21,10,6,2025-10-21,10,21,Oct,2025,Business,Emeryville,Oakland,21.24,Temporary Site,15,84.973152,Friday,Morning
2025-10-22,0,54,2025-10-22,1,9,Oct,2025,Business,Morrisville,Cary,14.00,Temporary Site,15,56.005032,Saturday,Night
2025-10-22,13,26,2025-10-22,14,3,Oct,2025,Business,Cary,Raleigh,27.68,Temporary Site,37,44.8875373,Saturday,Afternoon
2025-10-22,17,8,2025-10-22,17,55,Oct,2025,Business,Raleigh,Cary,22.53,Temporary Site,47,28.76267234,Saturday,Afternoon
2025-10-23,9,24,2025-10-23,10,5,Oct,2025,Business,Cary,Raleigh,45.22,Temporary Site,41,66.17920098,Sunday,Morning
2025-10-23,12,17,2025-10-23,12,59,Oct,2025,Business,Raleigh,Cary,45.38,Temporary Site,42,64.83341143,Sunday,Morning
2025-10-23,19,4,2025-10-23,19,14,Oct,2025,Business,Cary,Morrisville,4.99,Meal/Entertain,10,29.933724,Sunday,Evening
2025-10-23,21,10,2025-10-23,21,25,Oct,2025,Business,Morrisville,Cary,4.99,Customer Visit,15,19.955816,Sunday,Evening
2025-10-24,14,57,2025-10-24,15,26,Oct,2025,Business,Cary,Durham,26.39,Customer Visit,29,54.60657103,Monday,Afternoon
2025-10-24,15,33,2025-10-24,16,13,Oct,2025,Business,Durham,Morrisville,24.78,Customer Visit,40,37.175754,Monday,Afternoon
2025-10-24,16,34,2025-10-24,16,41,Oct,2025,Business,Morrisville,Cary,3.54,Customer Visit,7,30.34755429,Monday,Afternoon
2025-10-25,13,27,2025-10-25,14,8,Oct,2025,Business,Cary,Apex,18.02,Customer Visit,41,26.37747512,Tuesday,Afternoon
2025-10-25,15,4,2025-10-25,15,11,Oct,2025,Business,Apex,Eagle Rock,3.54,Customer Visit,7,30.34755429,Tuesday,Afternoon
2025-10-25,15,16,2025-10-25,15,33,Oct,2025,Business,Eagle Rock,Cary,5.79,Customer Visit,17,20.44808471,Tuesday,Afternoon
2025-10-25,20,0,2025-10-25,20,11,Oct,2025,Business,Whitebridge,Savon Height,5.79,Meal/Entertain,11,31.60158545,Tuesday,Evening
2025-10-25,20,54,2025-10-25,21,3,Oct,2025,Business,Savon Height,Parkway,7.89,Meal/Entertain,9,52.57177333,Tuesday,Evening
2025-10-25,22,24,2025-10-25,22,45,Oct,2025,Business,Parkway,Whitebridge,14.00,Errand/Supplies,21,40.00359429,Tuesday,Evening
2025-10-26,19,25,2025-10-26,19,31,Oct,2025,Business,Whitebridge,Parkway,3.38,Meeting,6,33.79614,Wednesday,Evening
2025-10-26,20,53,2025-10-26,21,3,Oct,2025,Business,Parkway,Whitebridge,3.38,Meeting,10,20.277684,Wednesday,Evening
2025-10-27,18,51,2025-10-27,19,16,Oct,2025,Business,Cary,Morrisville,13.52,Meeting,25,32.4442944,Thursday,Afternoon
2025-10-27,19,20,2025-10-27,19,35,Oct,2025,Business,Morrisville,Morrisville,9.50,Meeting,15,37.980424,Thursday,Evening
2025-10-27,19,52,2025-10-27,20,21,Oct,2025,Business,Huntington Woods,Huntington Woods,19.47,Meeting,29,40.28899448,Thursday,Evening
2025-10-27,20,47,2025-10-27,20,54,Oct,2025,Business,Huntington Woods,Weston,6.28,Meeting,7,53.79793714,Thursday,Evening
2025-10-27,21,26,2025-10-27,21,48,Oct,2025,Business,Morrisville,Cary,9.98,Meeting,22,27.21247636,Thursday,Evening
2025-10-28,11,34,2025-10-28,11,52,Oct,2025,Business,Cary,Durham,16.74,Meeting,18,55.79045333,Friday,Morning
2025-10-28,13,6,2025-10-28,13,36,Oct,2025,Business,Durham,Cary,15.93,Meeting,30,31.864932,Friday,Afternoon
2025-10-28,15,53,2025-10-28,17,59,Oct,2025,Business,Cary,Winston Salem,172.20,Meeting,126,81.99970476,Friday,Afternoon
2025-10-28,18,13,2025-10-28,20,7,Oct,2025,Business,Winston Salem,Asheville,215.01,Meeting,114,113.1620126,Friday,Afternoon
2025-10-28,20,13,2025-10-28,22,0,Oct,2025,Business,Asheville,Topton,147.74,Meeting,107,82.8434086,Friday,Evening
2025-10-29,15,22,2025-10-29,17,5,Oct,2025,Business,Topton,Hayesville,65.50,Meeting,103,38.15542019,Saturday,Afternoon
2025-10-29,17,13,2025-10-29,19,19,Oct,2025,Business,Hayesville,Topton,121.83,Meeting,126,58.01287524,Saturday,Afternoon
2025-10-30,7,49,2025-10-30,8,30,Oct,2025,Business,Topton,Bryson City,47.96,Meeting,41,70.18292488,Sunday,Morning
2025-10-30,9,7,2025-10-30,10,9,Oct,2025,Business,Bryson City,Bryson City,26.23,Meeting,62,25.38604065,Sunday,Morning
2025-10-30,10,11,2025-10-30,10,38,Oct,2025,Business,Bryson City,Bryson City,10.46,Meeting,27,23.24602222,Sunday,Morning
2025-10-30,10,51,2025-10-30,11,21,Oct,2025,Business,Bryson City,Bryson City,10.14,Meeting,30,20.277684,Sunday,Morning
2025-10-30,12,24,2025-10-30,12,35,Oct,2025,Business,Bryson City,Almond,10.62,Meeting,11,57.93624,Sunday,Morning
2025-10-30,12,58,2025-10-30,13,18,Oct,2025,Business,Almond,Bryson City,24.46,Meeting,20,73.385904,Sunday,Morning
2025-10-30,13,24,2025-10-30,14,37,Oct,2025,Business,Bryson City,Asheville,110.08,Meeting,73,90.47577205,Sunday,Afternoon
2025-10-30,15,22,2025-10-30,18,23,Oct,2025,Business,Asheville,Mebane,315.27,Meeting,181,104.5092948,Sunday,Afternoon
2025-10-30,18,26,2025-10-30,19,39,Oct,2025,Business,Mebane,Cary,72.74,Meeting,73,59.78808329,Sunday,Afternoon
2025-10-31,18,11,2025-10-31,18,20,Oct,2025,Business,Cary,Morrisville,5.15,Meeting,9,34.33258667,Monday,Afternoon
2025-10-31,18,47,2025-10-31,19,16,Oct,2025,Business,Morrisville,Raleigh,16.58,Meeting,29,34.29559034,Monday,Afternoon
2025-10-31,20,18,2025-10-31,20,44,Oct,2025,Business,Raleigh,Cary,21.08,Meeting,26,48.65158615,Monday,Evening
2025-10-31,21,45,2025-10-31,22,10,Oct,2025,Business,Savon Height,Whitebridge,15.45,Errand/Supplies,25,37.0791936,Monday,Evening
2025-11-01,11,50,2025-11-01,12,27,Nov,2025,Business,Cary,Durham,26.55,Errand/Supplies,37,43.06071892,Tuesday,Morning
2025-11-01,16,29,2025-11-01,17,2,Nov,2025,Business,Durham,Cary,20.60,Errand/Supplies,33,37.45373091,Tuesday,Afternoon
2025-11-01,17,35,2025-11-01,17,42,Nov,2025,Business,Whitebridge,Whitebridge,1.93,Errand/Supplies,7,16.55321143,Tuesday,Afternoon
2025-11-01,19,14,2025-11-01,19,20,Nov,2025,Business,Whitebridge,Whitebridge,1.61,Errand/Supplies,6,16.0934,Tuesday,Evening
2025-11-01,19,59,2025-11-01,20,12,Nov,2025,Business,Whitebridge,Whitebridge,6.60,Errand/Supplies,13,30.45366462,Tuesday,Evening
2025-11-01,20,41,2025-11-01,20,55,Nov,2025,Business,Whitebridge,Whitebridge,6.76,Meal/Entertain,14,28.96812,Tuesday,Evening
2025-11-02,15,10,2025-11-02,15,18,Nov,2025,Business,Whitebridge,Westpark Place,2.25,Meal/Entertain,8,16.89807,Wednesday,Afternoon
2025-11-02,15,45,2025-11-02,15,52,Nov,2025,Business,Westpark Place,Whitebridge,2.90,Meal/Entertain,7,24.82981714,Wednesday,Afternoon
2025-11-02,16,46,2025-11-02,17,11,Nov,2025,Business,Cary,Morrisville,13.68,Meeting,25,32.830536,Wednesday,Afternoon
2025-11-02,17,34,2025-11-02,17,49,Nov,2025,Business,Morrisville,Morrisville,8.05,Meeting,15,32.1868,Wednesday,Afternoon
2025-11-02,17,53,2025-11-02,18,0,Nov,2025,Business,Morrisville,Cary,6.12,Meeting,7,52.41850286,Wednesday,Afternoon
2025-11-03,11,28,2025-11-03,11,34,Nov,2025,Business,Whitebridge,Hazelwood,4.02,Meeting,6,40.2335,Thursday,Morning
2025-11-03,12,43,2025-11-03,12,49,Nov,2025,Business,Hazelwood,Whitebridge,3.86,Meeting,6,38.62416,Thursday,Morning
2025-11-03,13,42,2025-11-03,13,47,Nov,2025,Business,Whitebridge,Westpark Place,2.25,Meeting,5,27.036912,Thursday,Afternoon
2025-11-03,14,13,2025-11-03,14,26,Nov,2025,Business,Westpark Place,Whitebridge,2.90,Meeting,13,13.36990154,Thursday,Afternoon
2025-11-03,18,51,2025-11-03,19,8,Nov,2025,Business,Cary,Morrisville,4.99,Meal/Entertain,17,17.60807294,Thursday,Afternoon
2025-11-03,22,46,2025-11-03,22,58,Nov,2025,Business,Morrisville,Cary,4.99,Customer Visit,12,24.94477,Thursday,Evening
2025-11-04,10,2,2025-11-04,10,18,Nov,2025,Business,Cary,Morrisville,12.71,Temporary Site,16,47.6766975,Friday,Morning
2025-11-04,18,14,2025-11-04,18,21,Nov,2025,Business,San Jose,Santa Clara,6.12,Temporary Site,7,52.41850286,Friday,Afternoon
2025-11-04,21,4,2025-11-04,21,20,Nov,2025,Business,Agnew,Cory,6.92,Temporary Site,16,25.9506075,Friday,Evening
2025-11-04,22,12,2025-11-04,22,25,Nov,2025,Business,Cory,Agnew,6.28,Temporary Site,13,28.96812,Friday,Evening
2025-11-05,8,34,2025-11-05,8,43,Nov,2025,Business,Agnew,Renaissance,3.54,Temporary Site,9,23.60365333,Saturday,Morning
2025-11-05,17,29,2025-11-05,17,40,Nov,2025,Business,Renaissance,Agnew,4.51,Temporary Site,11,24.57901091,Saturday,Afternoon
2025-11-05,19,20,2025-11-05,19,28,Nov,2025,Business,Agnew,Agnew,3.54,Temporary Site,8,26.55411,Saturday,Evening
2025-11-06,10,50,2025-11-06,11,4,Nov,2025,Business,Agnew,Renaissance,3.86,Temporary Site,14,16.55321143,Sunday,Morning
2025-11-06,16,5,2025-11-06,16,22,Nov,2025,Business,Renaissance,Agnew,4.51,Meeting,17,15.90406588,Sunday,Afternoon
2025-11-06,16,27,2025-11-06,17,28,Nov,2025,Business,Santa Clara,Berkeley,70.65,Customer Visit,61,69.49182885,Sunday,Afternoon
2025-11-06,19,4,2025-11-06,19,12,Nov,2025,Business,Downtown,West Berkeley,2.90,Customer Visit,8,21.72609,Sunday,Evening
2025-11-06,20,6,2025-11-06,20,21,Nov,2025,Business,West Berkeley,Central,5.31,Customer Visit,15,21.243288,Sunday,Evening
2025-11-07,12,28,2025-11-07,12,57,Nov,2025,Business,Berkeley,San Francisco,18.99,Between Offices,29,39.29009379,Monday,Morning
2025-11-07,19,17,2025-11-07,19,57,Nov,2025,Business,San Francisco,Berkeley,21.24,Between Offices,40,31.864932,Monday,Evening
2025-11-08,10,29,2025-11-08,10,57,Nov,2025,Business,Berkeley,San Francisco,19.63,Between Offices,28,42.07274571,Tuesday,Morning
2025-11-08,12,16,2025-11-08,12,49,Nov,2025,Business,San Francisco,Berkeley,18.19,Meeting,33,33.06462182,Tuesday,Morning
2025-11-08,13,41,2025-11-08,14,1,Nov,2025,Business,Berkeley,Emeryville,5.79,Meeting,20,17.380872,Tuesday,Afternoon
2025-11-08,16,21,2025-11-08,16,34,Nov,2025,Business,Emeryville,Berkeley,4.83,Meeting,13,22.28316923,Tuesday,Afternoon
2025-11-09,13,8,2025-11-09,13,41,Nov,2025,Business,Berkeley,San Francisco,18.35,Meeting,33,33.35722909,Wednesday,Afternoon
2025-11-09,15,58,2025-11-09,16,4,Nov,2025,Business,NOMA,Downtown,1.45,Meeting,6,14.48406,Wednesday,Afternoon
2025-11-09,17,31,2025-11-09,18,3,Nov,2025,Business,Downtown,Sunnyside,9.98,Meeting,32,18.7085775,Wednesday,Afternoon
2025-11-09,18,9,2025-11-09,18,14,Nov,2025,Business,Sunnyside,Ingleside,1.13,Meeting,5,13.518456,Wednesday,Afternoon
2025-11-09,18,21,2025-11-09,18,35,Nov,2025,Business,Ingleside,Potrero Flats,8.85,Meeting,14,37.93444286,Wednesday,Afternoon
2025-11-09,18,40,2025-11-09,19,17,Nov,2025,Business,San Francisco,Oakland,20.44,Customer Visit,37,33.14370486,Wednesday,Afternoon
2025-11-09,20,52,2025-11-09,21,2,Nov,2025,Business,Oakland,Berkeley,4.18,Customer Visit,10,25.105704,Wednesday,Evening
2025-11-09,21,56,2025-11-09,22,2,Nov,2025,Business,Central,Central,1.77,Customer Visit,6,17.70274,Wednesday,Evening
2025-11-10,9,46,2025-11-10,10,15,Nov,2025,Business,Berkeley,San Francisco,20.28,Temporary Site,29,41.95382897,Thursday,Morning
2025-11-10,10,20,2025-11-10,10,31,Nov,2025,Business,Tenderloin,SOMISSPO,1.93,Temporary Site,11,10.53386182,Thursday,Morning
2025-11-10,14,57,2025-11-10,15,7,Nov,2025,Business,SOMISSPO,Tenderloin,1.77,Temporary Site,10,10.621644,Thursday,Afternoon
2025-11-10,15,17,2025-11-10,15,22,Nov,2025,Business,San Francisco,Oakland,15.93,Temporary Site,5,191.189592,Thursday,Afternoon
2025-11-10,15,30,2025-11-10,15,53,Nov,2025,Business,Oakland,Berkeley,9.66,Meeting,23,25.18966957,Thursday,Afternoon
2025-11-10,19,18,2025-11-10,19,21,Nov,2025,Business,West Berkeley,Central,1.29,Meeting,3,25.74944,Thursday,Evening
2025-11-11,9,35,2025-11-11,10,23,Nov,2025,Business,Berkeley,Menlo Park,73.87,Customer Visit,48,92.3358825,Friday,Morning
2025-11-11,12,58,2025-11-11,13,13,Nov,2025,Business,Menlo Park,Palo Alto,6.44,Customer Visit,15,25.74944,Friday,Morning
2025-11-11,14,20,2025-11-11,14,32,Nov,2025,Business,Palo Alto,Menlo Park,4.02,Customer Visit,12,20.11675,Friday,Afternoon
2025-11-11,14,39,2025-11-11,15,46,Nov,2025,Business,Menlo Park,Berkeley,58.90,Customer Visit,67,52.74792,Friday,Afternoon
2025-11-11,18,30,2025-11-11,18,43,Nov,2025,Business,Central,College Avenue,4.67,Customer Visit,13,21.54039692,Friday,Afternoon
2025-11-11,21,8,2025-11-11,21,18,Nov,2025,Business,College Avenue,Central,4.18,Customer Visit,10,25.105704,Friday,Evening
2025-11-12,10,32,2025-11-12,10,52,Nov,2025,Business,Central,South,3.70,Customer Visit,20,11.104446,Saturday,Morning
2025-11-12,10,55,2025-11-12,11,25,Nov,2025,Business,South,Downtown,10.30,Customer Visit,30,20.599552,Saturday,Morning
2025-11-12,13,7,2025-11-12,13,15,Nov,2025,Business,Downtown,Central,2.25,Customer Visit,8,16.89807,Saturday,Afternoon
2025-11-12,13,46,2025-11-12,13,50,Nov,2025,Business,Central,West Berkeley,0.97,Customer Visit,4,14.48406,Saturday,Afternoon
2025-11-12,14,22,2025-11-12,14,53,Nov,2025,Business,West Berkeley,South,9.50,Meeting,31,18.37762452,Saturday,Afternoon
2025-11-12,15,14,2025-11-12,15,21,Nov,2025,Business,South,Southwest Berkeley,1.29,Meeting,7,11.03547429,Saturday,Afternoon
2025-11-12,15,25,2025-11-12,15,36,Nov,2025,Business,Berkeley,Emeryville,2.09,Meeting,11,11.41168364,Saturday,Afternoon
2025-11-12,15,40,2025-11-12,15,59,Nov,2025,Business,Emeryville,Berkeley,5.95,Errand/Supplies,19,18.80386737,Saturday,Afternoon
2025-11-13,8,54,2025-11-13,9,2,Nov,2025,Business,Central,Central,3.70,Errand/Supplies,8,27.761115,Sunday,Morning
2025-11-13,9,27,2025-11-13,9,53,Nov,2025,Business,Central,Central,4.18,Errand/Supplies,26,9.65604,Sunday,Morning
2025-11-13,10,31,2025-11-13,10,37,Nov,2025,Business,Central,Southside,3.06,Errand/Supplies,6,30.57746,Sunday,Morning
2025-11-13,11,4,2025-11-13,11,16,Nov,2025,Business,Southside,West Berkeley,3.38,Errand/Supplies,12,16.89807,Sunday,Morning
2025-11-13,12,22,2025-11-13,12,51,Nov,2025,Business,West Berkeley,Southside,6.44,Meeting,29,13.31867586,Sunday,Morning
2025-11-13,13,5,2025-11-13,13,11,Nov,2025,Business,Southside,South Berkeley,1.45,Meeting,6,14.48406,Sunday,Afternoon
2025-11-13,13,14,2025-11-13,13,18,Nov,2025,Business,South Berkeley,Southside,1.45,Meeting,4,21.72609,Sunday,Afternoon
2025-11-13,14,35,2025-11-13,14,46,Nov,2025,Business,Southside,Central,3.86,Meeting,11,21.06772364,Sunday,Afternoon
2025-11-13,15,14,2025-11-13,15,24,Nov,2025,Business,Central,Southside,3.06,Meeting,10,18.346476,Sunday,Afternoon
2025-11-13,15,47,2025-11-13,15,59,Nov,2025,Business,Southside,Central,3.06,Meeting,12,15.28873,Sunday,Afternoon
2025-11-14,11,24,2025-11-14,12,13,Nov,2025,Business,Berkeley,Mountain View,71.78,Customer Visit,49,87.8896702,Monday,Morning
2025-11-14,13,40,2025-11-14,14,33,Nov,2025,Business,Mountain View,Berkeley,70.17,Customer Visit,53,79.43459321,Monday,Afternoon
2025-11-14,15,27,2025-11-14,15,36,Nov,2025,Business,Berkeley,Emeryville,4.02,Customer Visit,9,26.82233333,Monday,Afternoon
2025-11-14,20,19,2025-11-14,20,30,Nov,2025,Business,Emeryville,Berkeley,5.95,Errand/Supplies,11,32.47940727,Monday,Evening
2025-11-15,13,59,2025-11-15,14,6,Nov,2025,Business,Berkeley,Oakland,8.21,Errand/Supplies,7,70.35114857,Tuesday,Afternoon
2025-11-15,14,9,2025-11-15,14,26,Nov,2025,Business,Oakland,San Francisco,15.61,Temporary Site,17,55.09622824,Tuesday,Afternoon
2025-11-15,20,44,2025-11-15,21,0,Nov,2025,Business,San Francisco,Berkeley,18.99,Temporary Site,16,71.213295,Tuesday,Evening
2025-11-16,20,21,2025-11-16,20,27,Nov,2025,Business,Berkeley,El Cerrito,3.70,Temporary Site,6,37.01482,Wednesday,Evening
2025-11-16,22,52,2025-11-16,23,2,Nov,2025,Business,El Cerrito,Berkeley,4.99,Meal/Entertain,10,29.933724,Wednesday,Evening
2025-11-17,10,13,2025-11-17,10,44,Nov,2025,Business,Berkeley,Oakland,26.23,Customer Visit,31,50.77208129,Thursday,Morning
2025-11-18,20,9,2025-11-18,20,19,Nov,2025,Business,Cary,Morrisville,4.99,Meal/Entertain,10,29.933724,Friday,Evening
2025-11-18,21,23,2025-11-18,21,34,Nov,2025,Business,Morrisville,Cary,8.37,Meal/Entertain,11,45.64673455,Friday,Evening
2025-11-18,21,56,2025-11-18,22,21,Nov,2025,Business,Krendle Woods,Whitebridge,9.82,Meeting,25,23.5607376,Friday,Evening
2025-11-19,13,51,2025-11-19,14,10,Nov,2025,Business,Cary,Durham,16.58,Meeting,19,52.34590105,Saturday,Afternoon
2025-11-19,14,30,2025-11-19,14,51,Nov,2025,Business,Durham,Cary,16.90,Meeting,21,48.2802,Saturday,Afternoon
2025-11-19,16,1,2025-11-19,16,6,Nov,2025,Business,Cary,Cary,2.41,Meeting,5,28.96812,Saturday,Afternoon
2025-11-19,16,27,2025-11-19,16,41,Nov,2025,Business,Cary,Cary,2.90,Meeting,14,12.41490857,Saturday,Afternoon
2025-11-19,17,41,2025-11-19,17,54,Nov,2025,Business,Cary,Apex,8.69,Errand/Supplies,13,40.10970462,Saturday,Afternoon
2025-11-19,21,14,2025-11-19,21,35,Nov,2025,Business,Apex,Cary,8.69,Customer Visit,21,24.82981714,Saturday,Evening
2025-11-20,10,27,2025-11-20,11,32,Nov,2025,Business,Cary,Cary,63.09,Between Offices,65,58.23334892,Sunday,Morning
2025-11-20,11,58,2025-11-20,12,28,Nov,2025,Business,Cary,Cary,10.30,Customer Visit,30,20.599552,Sunday,Morning
